Unnamed: 0,Greek Entry,Entry,Definition
6250,hyper,הִיפֶּר□,"hyper–. FW [Gk. hyper–, from hyper (= over, above, beyond), which is cogn. with Old I. upári, L. super (= over, above, beyond), which is properly a comparative from base * upo– (= from below; turning upward, upward, up, over, beyond), whence also Gk. hypo (= under). See הִיפּוֹ□ and סוּפֶּר□.]"
6251,hyperbole,הִיפֶּרְבּוֹלָה,"1) hyperbole. 2) hyperbola (mathematics). FW [Gk. hyperbole (= a throwing beyond, overshooting; excess), from hyperballein (= to throw over or beyond, overshoot; to exceed), from hyper and ballein (= to throw, shoot). See הִיפֶּר□ and בַּלִּיסֽטִיקָה.]"
6248,hypnotikos,הִיפְּנוֹטִי,hypnotic. FW [Gk. hypnotikos (= inclined to sleep). See הִיפְּנוֹזָה and suff. □ִי.]
6241,hypo,הִיפּוֹ□,"(before a vowel הִיפְּ□)  FW combining form ‘hypo–’, ‘hyp–’. [Gk. hypo–, hyp–, from hypo (= under, below, from below), which is cogn. with Old I. ripa (= near, under, up to, on), L. sub (= under). See סוּבּ□ and cp. הִיפֶּר□.]"
1798,hypotheke,"אִפּוֹתֵיקָה,  אָפּוֹתֵיקֵי","pledge, mortgage. PBH [Gk. hypotheke (= deposit, pledge, mortgage), from the stem of hypotithenai (= to put under, lay down, pledge), from hypo (= under) and tithenai (= to put, place). See אַפּוֹתֵיקָה and cp. הִיפּוֹתֵיזָה.]"
6245,hypothesis,הִיפּוֹתֵיזָה,"hypothesis. FW [Gk. hypothesis (= foundation, supposition; lit.: ‘a putting under’), from the stem of hypotithenai (= to put under, lay down). see אִפּוֹתֵיקָה.]"
647,hyssopos,אֵיזוֹבָא,", Syr. זוּפָא (of s.m.), prob. also to Akka. zūpu (= ‘a garden plant’). Arab. zūfā, Ethiop. ’azōb (= hyssop), and Gk. hyssopos (= an aromatic plant) are Heb. loan words. See ‘hyssop’ in my CEDEL.] "
11320,iambos,יַמְבּוּס,"iamb, iambus. FW [From Gk. iambos, which is a loan word of pre-Hellenic origin. cp. ‘iamb’ in my CEDEL.]"
11174,Iaon,יָוָן,"Greece. PBH [A blend of יָוָן, name of a son of Shem son of Noah (see Gen. 10:2) and orig. Gk. Iaon, gen. Iaonos contracted into Ion, gen. Ionos (= Ion), ancestor of the Ionian race.]"
837,idea,אִידֵאָה,"idea. FW [Ultimately from Gk. idea (= form, kind, sort, nature, class, species, opinion, notion, idea, ideal form). The original pre-Platonic meaning is ‘look, semblance’. Gk. idea prob. derives from idein (= to see) which is related to oida (= I know), eidon (= I saw), eidos (= form, shape; lit.: ‘that which is seen’), eidolon (= knowing, learned), and cogn. with L. videre (= to see). See וִיזָה and cp. אִידִילְיָה.]"
849,idioma,אִידְיוֹם,"idiom. FW [Ultimately from Gk. idioma (= peculiarity, esp. peculiarity in a language), from idioumai (= I make my own), from idios (= one’s own). See הֶדֽיוֹט.]"
851,idiosynkrasia,אִידְיוֹסִינְקְרַסְיָה,"idiosyncracy. FW [Gk. idiosynkrasia (= a peculiar temperament; lit.: ‘a proper blending together’), compounded of idio (= one’s own, proper; see הֶדְיוֹט), syn (= with; see סִינִ□), and krasis (= a blending), which is related to krates (= a large bowl for mixing wine and water). These words derive from IE base *k̂erāi-, *k̂er- (= to mix, blend). See ‘rare’ (underdone) in my CEDEL and cp. ‘crasis’, ‘crater’, ibid. For the ending of אִידְיוֹטִינְקְרַסֽיָה see □יָה.]"
5836,idiotes,הֶדְיוֹט,"1) a private man, a layman, a common person. 2) a vulgar person, boor. 3) a silly person. PBH [Gk. idiotes (= private person, one not holding office; layman; an ignorant), from idios (= one’s own, private, personal, separated, distinct), from IE base * swed-yos, from base * swed– (= separate, set apart), whence also L. sed (= but), sēd, sē (= without), ultimately from IE reflexive base * swe–, * se–. See ‘se–’ in my CEDEL and cp. words there referred to.]"
913,Ilias,אִילִיאָדָה,"Iliad. FW [Gk. Ilias, gen. Iliados (= the Iliad), short for Ilias poiesis (lit.: ‘poem treating of Ilium’), from Ilios, Ilion (= Ilium, Troy), properly ‘city of Ilus’, from Ilos, name of the founder of Ilium.]"
11172,ion,יוֹן,"ion. FW [Gk. ion neuter of ion (= going), pres. part. of ienai (= to go), from IE base * i- (= to go), whence also L. ire (= to go), iter (= a journey). See ‘itinerate’ in my CEDEL. The word ion was introduced into electricity by the English physicist and chemist Michael Faraday, 1791–1867.]"
11182,Ionikos,יוֹנִי,"Ionian, Ionic. FW [Back formation from Gk. Ionikos (= Ionic), from Ion. See יָוָן and suff. □י.]"
2199,ios,אֶֽרֶס,"poison, venom. PBH [From earlier אִירָס. Of uncertain origin. Perhaps, together with Syr. ‘irsā (of s.m.), a blend of Gk. ios (= poison) and L. vīrus (= poison).]"
1037,Iris,אִירוֹס,"iris (name of a plant). PBH [Gk. Iris, the goddess of the rainbow in Greek mythology, properly personification | of . אִירִידְיוּם .] "
875,iso,אִיזוֹ□,"combining form meaning ‘equal’ (as in אִיזוֹבָּר). FW [Gk. iso-, from isos (= equal), which is related to Gk. eidos (= form, shape). See אִידֵאָה.]"
1749,istokeraia,אִסְקַרְיָה,"sailyard. PBH [Contraction of Gk. istokeraia (= sailyard), which is compounded of istos (= ship’s mast; loom; warp, web), and keraria (= horn). The first element lit. stands for sistos and lit. means ‘that which causes to stand’, from istemi (= I make to stand; I stand), from IE base *stā- (= to stand), stāmen (= the warp in the loom); see ‘state’ in my CEDEL and cp. ‘histo-’, ‘anhistous’, ‘Actinistia’ ibid. The second element derives from keras (= horn), which is cogn. with L. cornu (= horn), from IE base *ker- (= the uppermost part of the body, head, horn, top, summit). See ‘horn’ in my CEDEL and cp. ‘cerato-’ ibid.]"
858,iteinon,אִידָן,"bast. PBH [Of uncertain origin. It is perhaps borrowed from Gk. iteinon (= of willow), from itea (= willow), which prob. is related to itus(= the edge or rim of anything round), from IE base *wei- (= to bend, twist).]"
24766,kabos,קַב,"‘kab’ (a measure of capacity). [Related to Aram.–Syr. קַבָּא, Arab. qabb (of s.m.). All these words possibly derive from קבב I (= to hollow out, make a hole, to vault). Gk. kabos (= a commeasure) is a Heb. loan word. cp. קַב II and the second element in תַּרֽקַב.]"
24913,Kadmos,קַדְמוֹן,"1) ancient. MH 2) eastern (a hapax legomenon in the Bible, occurring Ezek. 47:8). [Formed from קדם with suff. □וֹן. Gk. Kadmos, son of the Phoenician king Agenor and founder of Thebes, properly means ‘the man who came in ancient times’ or ‘the man who came from the East’, and derives from the Sem. base קדם (the name might orig. have been קַדְמוֹן, but the Heb. suff. □וֹן was changed to the frequent Gk. suff. ‘– os’). cp. קַדְמִיּוּם.]"
11740,kados,כַּד,"jug, pitcher. [Related to Aram. כַּדָּא (= jar, jug, pitcher), Aram.-Syr. כַּדָּנָא (= a small jug). Of uncertain origin. Gk. kados, whence L. cadus (= jar), is a Hebrew loan word.]"
25490,kairos,קֵירָס,"opportunity, season. PBH [Gk. kairos (= the right season, the right time). Of uncertain origin.]"
25458,Kaisar,קֵיסָר,"emperor. PBH [Gk. Kaisar (whence also Aram.–Syr. קֵיסָר, Arab. qayṣar) , from L. Caesar, title adopted by Augustus and the succeeding Roman emperors from the cognomen of Caius Julius Caesar. cp. צָר. For other loan words traceable to Gk. Kaisar and L. Caesar, see ‘czar’ and ‘kaiser’ in my CEDEL.]"
25999,kakophonia,קָקוֹפוֹנְיָה,"cacophony. FW [Gk. kakophonia, from kakophonos (= ill-sounding), which is compounded of kakos (= bad, evil), and phone (= sound, voice). The first element is prob. orig. a word from the child’s language. For the second element see פוֹנֶטִיקָה.]"
25589,kalamarion,קַלְמָרִין,"inkstand. PBH [Gk. kalamarion, from kalamos (= reed pen, pen), from kalamos (= reed), which is prob. an assimilated form of orig. kolamos, and, accordingly, cogn. with L. culmus (= stock, stem). See ‘culm’ (stem of grasses) in my CEDEL, and cp. קַלְמִית.]"
25052,kalamos,"קוּלְמוֹס,  קֻלְמוֹס","reed pen, pen. PBH [From Gk. kalamos (whence also Aram. קוֹלמוֹסָא), which is prob. an assimilated form of orig. kolamos, and accordingly cognate with L. culmus (= stock, stem); see ‘culm’ (stem of grasses), in my CEDEL. The Heb. and Aram. form of the word prob. derives from the orig. Gk. form kolamos. Arab. qalam (= reed pen, pen), is an Aram. loan word.]"
25586,kalamos,קַלְמִית,shepherd’s pie. NH [From Gk. kalamos (= reed). See קַלְמָרִין.]
25635,kalathos,קֶֽלֶת,"basket. PBH [From Gk. kalathos (= basket), which properly means ‘a plaited basket’, and is related to klothein (= to spin); see ‘Clotho’ in my CEDEL. Some scholars see in Gk. kalathos a word borrowed from Heb. קלע II (= to twist, plait), so that, according to them, קֶלֶת would have been reborrowed into Hebrew.]"
25550,kalligraphia,קַלִּיגְרַפְיָה,"calligraphy. FW [Gk. kalligraphia, from kalligraphos. See קַלִּיגְרָף and suff. □יָה.]"
25548,kalligraphos,קַלִּיגְרָף,"calligrapher. FW [Gk. kalligraphos (= a calligrapher), compounded of kallos (= beauty), and graphos, from graphein (= to write). See קלס II and □גְרָף.]"
25592,kalōs,קלס,"to praise, laud. [Prob. derived from Gk. kalōs (= beautifully), adv. of kalos (= beautiful), which is cogn. with Old I. kalyaḥ (= healthy). cp. the first element in קַלִּיגֽרָף and קָלֵידוֹסְקוֹפּ. For another, less probable derivation of this base, see קלס III.] | — Pi.  קִלֵּס he praised, lauded. — Pu.  קֻלַּס was praised, was lauded. — Hith.  הִתֽקַלֵּס he prided himself, boasted. "
25618,kalpe,קַלְפֵּי,"urn for drawing lots. PBH [Gk. kalpe, a collateral form of kalpis (= pitcher, box, urn for drawing lots). Of uncertain origin.]"
25710,kamara,קמר,"to vault, arch. [Back formation from Gk. kamara (= vault, arched roof, arch), which is related to kaminos (= furnace), and cogn. with L. camur, camurus (= curved), from IE base * qam–, *qem– (= to bend, vault). cp. קָמִין. cp. also קָמֶרִי.] | — Qal . קָמַר he vaulted, arched. — Niph.  נִקְמַר was vaulted, was arched. — Pi.  קִמֵּר vaulted, arched, made convex. — Pu.  קֻמַּר was vaulted, was arched, was made convex. — Hith.  הִתְקַמֵּר became vaulted, became arched, became convexed. — Hiph.  הִקְמִיר he vaulted, arched, made convex. "
4283,kamelos,גָּמָל,"camel. [Related to Phoen. גמל, JAram.–Syr. גַּמְלָא, Egypt.–Aram., Nab., Palm. גמלא, Mand. גומלא, Arab. jamal, Ethiop. and Tigré gamal, Akka. gammalu (= camel). Gk. kamelos (whence L. camēlus), is a loan word from Heb.–Phoen. גָּמָל."
25678,kaminos,קָמִין,"1) furnace room. PBH 2) oven, kiln. NH [From Gk. kaminos (= oven, furnace, kiln) — whence also L. camēnus (= forge, hearth) — which is related to kamara (= vaulted chamber). Both these words derive from IE base * qam–, *qem– (= to bend, vault), whence also קמר (q.v.).]"
25729,kannabos,קַנַּבּוֹס,"Cannabis indica, hemp. PBH [Gk. kannabos, kannabis (= hemp), whence also Syr. קַנְבָּא, whence Arab. qunnab, qinnab. cp. ‘hemp’ in my CEDEL.]"
25745,kanoun,קָנוֹן,"wicker basket. PBH [Gk. kanoun (= basket of reed or cane), from kanna (= reed). See קָנֶה and cp. קָנוֹן II.]"
25786,kanthelia,קַנְתֵּל,"saddlebag, pannier. PBH [Gk. kanthelia (= panniers at the sides of a packsaddle), which is of uncertain origin.]"
25208,kappa,"קוֹף,  קוּף",", ‘koph’, or ‘kuph’ — name of the nineteenth letter of the Heb. alphabet. PBH [Means lit. ‘eye of a needle’; so called in allusion to the ancient Heb. form of this letter. Gk. kappa, a letter of the Greek alphabet, derives from an Aramaized form of קוֹף.]"
25262,kardiakos,קוֹרְדְּיָקוֹס,"heart disease. PBH [From Gk. kardiakos (= suffering from heart disease), from kardia (= heart), which is related to poetical ker (of s.m.) and cogn. with L. cor. cp. ‘cardiac’, ‘cordate’, and ‘heart’ in my CEDEL. cp. also אַקּוֹרֽד, קוֹנֽקוֹרֽדָט, רֶקוֹרֽד, and the first element in קַרֽדֽיוֹגְרַמָה.]"
12442,karon,כְּרַוְיָה,"caraway. PBH [From Gk. karon (= caraway), which is of uncertain etymology. cp. ‘caraway’ in my CEDEL.]"
4613,karoun,גַּרְעִין,"1) stone, kernel. PBH 2) nucleus, granule. NH 3) (fig.) essence, source. NH 4) group of founders. NH [According to J. Levy, from Gk. karoun (= nut).] | **Editor's Note: 'karoun' is a mistake and should be karuon (with the 'o' and 'u' switched). J. Levy's NHWB has 'κάρυον' or 'karuon.'"
26066,karron,קָרוֹן,"1) cart, traveling coach. PBH 2) railroad waggon (in this sense only m.). NH [Gk. karron, from L. carrus (= car), a word of Celtic origin. cp. the first element in קֽרוֹנוֹעַ. cp. also קָרִיקָטוֹרָה, קַרְיֶרָה, שַׁרְז׳.]"
25597,kartallos,קְלַסְטָר,"fodder bag. PBH [Metathesized from קֽרַסְטַל, from Gk. kartallos (= basket with pointed bottom), which derives from a verb meaning ‘to twist, plait’.]"
25315,kata,"קָטָ□,  קָט□,  קָת□","(before consonants, resp. before vowels, resp. before aspirated vowels), pref. cata-, cat-, cath-. [Gk. kata-, kat-, kath-, from kata (= down from, down to, against; over, along; according to), which is cogn. with Hittite katta (= down, downward, at, with, under). cp. the first element in קָדַסְטֶר.]"
800,katalysis,אִטְלִיז,"1) butcher shop. 2) a group of booths put up for a fair or bazaar; fair, bazaar. PBH [A secondary form of אַטְלִיז, itself an alteration of קַטְלִיז (of s.m.), which is borrowed from Gk. katalysis (= dissolution, putting down; unyoking of the draft animals of a caravan; place where such animals are unyoked; resting, lodging; guest chamber; caravanserai), from katalyein (= to dissolve), which is formed from kata (= down), and lyein (= to loose, loosen). See ‘catalysis’ in my CEDEL.]"
