Unnamed: 0,Greek Entry,Entry,Definition,ID
3044,boulimos,"בֻּלְמוּס,  בּוּלְמוּס","ravenous hunger, bulimia. PBH [Gk. boulimos (lit.: ‘ox hunger’), from bous (= ox), and limos (= hunger), for whose etymology see my CEDEL s.v. ‘bulimia’.]",255
164,brakai,אַבְרָקַיִם,"dual  PBH breeches. [Formed with prosthetic אַ□ II from Gk. brakai, from L. brācae (= breeches), which is a Gaulish word borrowed from Teutonic. cp. Old Eng. brēc (= breeches), and see ‘breeches’ in my CEDEL.]",256
3387,bramos,בְּרוֹם,"bromine (chemistry). FW [Fren. brome (= bromine), coined by its discoverer, the French chemist Antoine Jérôme Balard (1802–76) from Gk. bramos (= noisome smell), identical with bromos (= any loud noise), which is related to bremein (= to clash, roar), bronte (= thunder), from *brem–, a variant of IE base *bhrem, whence L. fremere (= to roar, resound, murmur).]",257
3401,brathy,בְּרוֹשׁ,"cypress. [A loan word from Akka. burāšu, whence also Aram. בְּרוֹתָא, בּֽרָאתָא, Syr. בְּרוֹתָא. Gk. brathy and L. bratus (= a kind of cypress), are Sem. loan words. cp. בְּרוֹת.]",258
3394,bronchos,בְּרוֹנְכִיטִיס,"bronchitis. FW [Medical L. bronchītis, coined by Charles Bedham in 1808 from bronchus (= windpipe), from Gk. bronchos, and suff. – ītis. Gk. bronchos is prob. related to bronchothos (= throat).]",259
2621,bulos,בּוּל,"block, lump. [Akka. bulu (= a block of dry wood), Gk. bulos (= a lump of earth).]",260
159,bursinon,אַבַּרְזִין,"1) a cover of skin. 2) tarpaulin. NH PBH [Prob. from Avestic barezis (= cover). Some scholars derive אַבַּרֽזִין from Gk. bursinon (= leathern cover), from bursa (= hide, leather), which is of uncertain origin. cp. ‘burse’ in my CEDEL.]",261
2827,Byblos,בִּיבְּלִיָּה,"The Bible. FW [L. biblia, from Gk. biblia (= collection of writings), pl. of biblion (= paper, scroll, book), which is the dimin. of biblos, byblos (= the inner bark of papyrus; book), from Byblos, Gr. name of the famous Phoen. transit port, whence the Greeks received the Egypt, papyrus. Gk. Byblos has been assimilated from גְבָל, the Heb.–Phoen. name of the city (= lit.: ‘frontier-town’). cp. Heb. גְּבוּל (= frontier, boundary), Arab. jabal (= mountain). cp. jubayl, the actual Arab. name of ancient Gebhal ( jubayl properly is a dimin. formed from the original name of the city). For the sense development of Bible from Byblos cp. ‘parchment’ (from Pergamon) in my CEDEL.]",262
3475,byrseus,בֻּרְסִי,"tanner. PBH [Gk. byrseus, from byrsa (= hide, leather), which is of uncertain origin.]",263
3478,byrsikos,בֻּרְסְקִי,"1) tannery. PBH 2) tanner. PBH [In sense 1 from Gk. byrsikos (= tanner), from byrsa (= hide, leather), in sense 2 from byrsike (= tannery), from byrsa. See בֻּרְסִי.]",264
2655,byssos,בּוּץ,"fine linen, byssus. [Together with Aram. and Syr. בּוּצָא prob. borrowed from Akka. būṣu (= fine linen, byssus). Gk. byssos (= fine white linen) is a Sem. loan word. cp. Arab. bāḍā, abyaḍu (= white). See בֵּיצָה.]",265
25622,chalix,קַלְצְיוּם,"calcium (chemistry). FW [Modern L. calcium, coined by the English chemist Sir Humphrey Davy (1788–1829) from L. calx (= limestone, lime, pebble), a loan word from Gk. chalix (= small stone, pebble), which prob. derives from IE * (s)q(h)eliq–, enlargement of base * (s)qel– (= to cut, cleave, split). See ‘colter’ in my CEDEL, and cp. קַלְקוּלַצֽיָה.]",266
25783,chalkanthos,קַנֽקַנְתּוּם,"vitriol. [Assimilated from Gk. chalkanthos (= solution of blue vitriol), which is compounded of chalkos (= copper), and anthos (= flower). For the second element see אַנֽטִילוֹפָּה.]",267
12112,chalkisidos,כַּלְכִּיד,"name of a fish; prob. a kind of sardine. PBH [According to some scholars a loan word from Gk. chalkisidos, name of a migratory fish, prob. the sardine. cp. כִּלְכִּית.]",268
3921,chaos,גַּז,"gas. FW [The word gas was first used in its usual sense by the Belgian chemist Van Helmont (1577–1644). The word is not his invention, although he says that it suggested itself by Gk. chaos. The word gas was used by the first time by Paracelsus (died in 1541), who named the air by it.",269
11658,chaos,כָּאוֹס,"chaos FW [Gk. chaos (= gulf, chasm, abyss, the rude unformed mass), cogn. with Old Eng. goma (= palate), from IE base ghō(u)-, ghēu-, gheu- (= to gape). See ‘gum’ in my CEDEL and cp. ‘chaos’ ibid.]",270
10087,charadra,חַרְדְּלִית,"rain-stream, torrent. PBH [Borrowed from Gk. charadra (= mountain-stream, torrent), which is related to charassein (= to engrave), hence is ultimately of Sem. origin. See חרשׁ, חרת.]",271
12538,charakoma,כַּרְקוֹם,"besieging troop. PBH [From Gk. charakoma (= a place paled round, a fortified camp), from charakoin (= to pale), which is related to charassein (= to engrave). See כָּרַקְטֶרִיסְטִיקָה.]",272
12539,charakteristikos,כָּרַקְטֶרִיסְטִיקָה,"characteristic. FW [From Gk. charakteristikos (= characteristic, adj.), from charakterizein (= to characterize), from charakter (= graving tool, mark engraved, impress, character), from the stem of charassein (= to engrave), which is prob. of Sem. origin. cp. Heb. חָרַשׁ (= he engraved, plowed), חָרַת (= he engraved); see חרשׁ I and חרת.]",273
12481,charisma,כָּרִיזְמָה,"charisma. FW [Gk. charisma (= grace, favor, gift), from charizesdai (= to show favor), from charis (= grace).]",274
12468,chartes,כַּרְטוֹן,"cardboard, carton. FW [Fren. carton, from It. cartone, augment of carta (= paper), from Late L. carta (= a leaf of paper, paper), from L. charta (= a leaf of Egyptian papyrus, papyrus, paper), from Gk. chartes. See כַּרְטִיס and cp. קַרֽטֶל.]",275
12470,chartes,כַּרְטוֹתֵיקָה,"1) document. 2) card index, file. FW [Compounded of Gk. chartes (= a leaf of the Egyptian papyrus, papyrus, paper), and theke (= case, box, chest). See כַּרֽטִיס and תִּיק.]",276
12471,chartes,כַּרְטִיס,"card, ticket. PBH [Aram. כַּרְטִיסָא (= document), a loan word from Gk. chartes (= a leaf of the Egyptian papyrus, papyrus, paper), which is of foreign, possibly Egypt., origin. cp. צ׳רְטֶר.]",277
24703,chartes,צַ׳רְטֶר,"charter. FW [Eng. charter, from Fren. chartre, from L. chartula (= a little paper), dimin. of charta (= a leaf of the Egyptian papyrus; papyrus; paper), from Gk. chartes (of s.m.). See כַּרֽטִיס.]",278
11992,chei,כִּיּוּת,"chiasmus. NH [Coined by M. H. Segal, 1876–1968, on the analogy of L. chiasmus, from כִּי (= Gk. chei, chi, name of the letter x) and suff. □וּת. cp. כִּיאַזְם.]",279
25429,cheilioi,קִילוֹ□,"kilo– (= one thousand). FW [Fren. kilo–, from Gk. cheilioi (= a thousand), which is of uncertain origin. It is perhaps cogn. with L. mille (= a thousand). See מִיל I and cp. מִילִי□.]",280
12023,cheir,כִּירוֹמַנְטְיָה,"chiromancy. FW [Lit. ‘divination from the hand’, formed from Gk. cheir (= hand), and manteia (= oracle, divination). See ‘chiro’ and ‘-mancy’ in my CEDEL. cp. second element in נֶקְרוֹמַנְטְיָה.]",281
12024,cheiroergos,כִּירוּרְג,"surgeon. FW [From Gk. cheiroergos (= working by hand), which is compounded of cheir (= hand) and ergon (= work).]",282
1247,chemeia,אַלְכִּימְיָה,"alchemy. FW [Ultimately from Arab. al-kīmiyā́, from al (= the) and Gk. chemeia, properly ‘the art of the Blackland (Egypt)’, from Gk. chemia (= Blackland, Egypt), from Egypt. khem, khame (= black). The derivation from Gk. chymeia (= pouring), from the stem of cheein (= to pour) is folk etymology. cp. כִּימְיָה.]",283
12008,chemeia,כִּימְיָה,"chemistry. FW [From Arab. kīmiyā (= alchemy; chemistry), which derives from Med. Gk. chemeia, properly black land, from Gk. chemia (= Blackland, Egypt), from Egypt. khem, khame (= black). The derivation from Gk. chymeia (= pouring) is folk etymology. See ‘alchemy’ in my CEDEL.]",284
1247,chemia,אַלְכִּימְיָה,"alchemy. FW [Ultimately from Arab. al-kīmiyā́, from al (= the) and Gk. chemeia, properly ‘the art of the Blackland (Egypt)’, from Gk. chemia (= Blackland, Egypt), from Egypt. khem, khame (= black). The derivation from Gk. chymeia (= pouring), from the stem of cheein (= to pour) is folk etymology. cp. כִּימְיָה.]",285
12008,chemia,כִּימְיָה,"chemistry. FW [From Arab. kīmiyā (= alchemy; chemistry), which derives from Med. Gk. chemeia, properly black land, from Gk. chemia (= Blackland, Egypt), from Egypt. khem, khame (= black). The derivation from Gk. chymeia (= pouring) is folk etymology. See ‘alchemy’ in my CEDEL.]",286
11976,chiasmos,כִּיאַזְם,"chiasmus FW [Modern L. chiasmus, from Gk. chiasmos (= a placing crosswise), from chiazein (= to write the letter x), from chei, chi (= name of the 22nd letter of the Greek alphabet). cp. כִּיּוּת.]",287
9335,chimaira,חִימֶרָה,"chimera, chimaera. FW [From Gk. chimaira (= a young she-goat), which is related to chimaros (= a young he-goat, lit.: ‘one winter old’), from cheima (= winter), which is cogn. with L. hiems (= winter), hibernus (= pertaining to winter, wintry). See ‘hibernate’ in my CEDEL.]",288
12633,chiton,כֻּתֹּֽנֶת,"tunic coat, shirt. [Related to Aram. כִּתּוּנָא, Ugar. ktn, Akka. kitinnu (= flax, linen), Akka. kitintu (= linen garment). Arab. kattan (= flax, linen) is an Aram. loan word. Gk. chiton and L. tunica (= tunic), are Sem. loan words. See ‘chiton’ and ‘tunic’ in my CEDEL.]",289
12080,chloros,כְּלוֹר,"chlorine (chemistry). (From Gk. chloros (= greenish yellow, pale green, green fresh). See ‘yellow’ in my CEDEL.] FW ",290
12082,chloros,כְּלוֹרוֹזִיס,"chlorosis (disease). FW [Med. L. chlorosis, formed from Gk. chloros (= greenish yellow) with suff. -osis. See כְּלוֹר.]",291
12083,chloros,כְּלוֹרוֹפוֹרְם,"chloroform (chemistry). FW [Fren. chloroforme, a hybrid coined by Jean Baptiste Dumas in 1834 from Gk. chloros (= greenish yellow) and Fren. formique (= formic), from L. formīca (= ant); so called by him in allusion to its capacity of forming potassium chloride and formic acid.]",292
12084,chloros,כְּלוֹרוֹפִיל,"chlorophyll. FW [Fren. chlorophylle, coined by the French chemists Pierre Joseph Pelletier, 1788–1842 and Joseph Biename Caventou, 1795–1877 from Gk. chloros (= greenish yellow), and phyllon (= leaf), which is cogn. with L. folium (= leaf). See ‘folio’ in my CEDEL, and cp. ‘phyllo-’ ibid.]",293
12085,chloros,כְּלוֹרִיד,"chloride (chemistry). FW [Ger. chlorid, formed from Gk. chloros (= greenish yellow), with suff. -id.]",294
11854,chole,כּוֹלֶסְטֶרוֹל,"cholesterol (biochemistry). FW [Eng. cholesterol, formed from Fren. cholésterine, a word coined by the French chemist Michel Eugène Chevreul, 1786–1889, and - ol, a suff. denoting an alcohol. Fren. cholésterine is formed from Gk. chole (= gall, bile), and stereos (= solid). So called because it was orig. found in the gallstones. cp. כּוֹלֶרָה. cp. also קוֹרְטִיזוֹן.]",295
11856,cholera,כּוֹלֶרָה,"cholera. FW [L. cholera, from Gk. cholera (= bilious diarrhea), from chole, also cholos (= gall, bile), which is related to chloos (= greenish-yellow color), and cogn. with Avestic zāra- (= gall, bile), Old Eng. gealla, galla (= gall, bile), from IE base * ghel- (= to shine, yellow, yellowish-green, green). See ‘yellow’ in my CEDEL and cp. the first element in כּוֹלֶסְטֶרוֹל and the second element in מֶלַנְכּוֹלְיָה.]",296
11857,cholerikos,כּוֹלֶרִי,"choleric. FW [Back formation from L. cholericus, from Gk. cholerikos (= choleric), from cholera. See כּוֹלֶרָה and suff. □ִי.]",297
11892,choreia,כּוֹרֵיאוֹגְרַפְיָה,choreography. FW [Compounded of Gk. choreia (= dance) and graphia (= description of). See כּוֹרֵיאוֹגְרָף and □גְרַפְיָה.],298
11893,choreios,כּוֹרֵיאוּס,"trochee (prosody). FW [L., from Gk. choreios (= pertaining to a chorus), adj. used as a noun, from choros (= dance in a ring; chorus). See כּוֹרֵיאוֹגְרָף.]",299
11891,choreus,כּוֹרֵיאוֹגְרָף,"choreographer. FW [Compounded of Gk. choreus (= dance) and graphos, from graphein (= to write). The first element derives from choros (= dance in a ring, dance; chorus, choir), which derives from IE ĝher (= to seize, take, hold, close, envelop). See ‘chorus’ in my CEDEL. For the second element see □גְרָף. cp. כּוֹרֵיאוּס, כּוֹרָל.]",300
11897,choros,כּוֹרָל,"choral. FW [Ger. Choral, shortened from Choralgesang, translation of Med. L. cantus chorālis (= choral song), from L. cantus (= song) and Med. L. chorālis (= pertaining to the chorus), from L. chorus (= chorus), from Gk. choros (= dance in a ring, dance; chorus). See כּוֹרֵיאוֹגְרָף.]",301
12446,chroma,כְּרוּם,"1) yellow or green color. 2) a fabulous multicolored bird. PBH [Prob. derived from Gk. chroma (= color), which is related to chroia, of s.m., chrozein (= to touch the surface of a body, to tinge, to color), from IE base ghrōu-, ghrō- (= to rub, smear, tinge), which is related to base gher- (= to rub). See ‘chrism’ in my CEDEL. cp. כְּרוֹם, כְּרוֹמָטִי and כְּרוֹמוֹסוֹמָה, כְּרוֹמוֹסְפֵירָה.]",302
12447,chroma,כְּרוֹם,"1) chrome (chemistry). 2) chromium. FW [In sense 1 from Fren. chrome, which was coined by the French chemist Louis Nicolas Vauquelin in 1797 from Gk. chroma (= color). In sense 2 from Modern L. chromium, which was coined by the French chemist Count Antoine François de Fourcroy (1755–1809) and the French mineralogist René Just Haüy (1743–1822), from Gk. chroma (= color), and so called by them because of its colored compounds.]",303
12448,chroma,כְּרוֹמוֹסוֹמָה,chromosome (biology). FW [Coined by the German anatomist Wilhelm von Waldeyer-Hartz in 1888 from Gk. chroma (= color) and soma (= body).] See ‘-some’ (combining form denoting the body) in my CEDEL.],304
